listing_id,host_id,host_since,name,neighbourhood,district,property_type,room_type,bedrooms,price,number_of_reviews,review_scores_rating
39719731,260446405,2019-05-07,Apartamento original en Atocha,Pacífico,Retiro,Entire rental unit,Entire home/apt,2.0,70.0,7,4.86
40423444,24689506,2014-12-10,Fantástico apartamento en Retiro,Pacífico,Retiro,Entire rental unit,Entire home/apt,,50.0,1,5.0
40921457,318808589,2019-12-18,Charming Retiro Chic - Newly renovated,Pacífico,Retiro,Entire rental unit,Entire home/apt,1.0,107.0,13,4.46
40938803,318962900,2019-12-19,Habitacion amplia,Pacífico,Retiro,Private room in rental unit,Private room,2.0,350.0,0,
41468718,24689506,2014-12-10,Habitación en apartamento en Retiro,Pacífico,Retiro,Private room in rental unit,Private room,1.0,49.0,0,
41689995,327878378,2020-01-15,"Nice apartment with terrace: Retiro, Atocha & Sol",Pacífico,Retiro,Entire rental unit,Entire home/apt,3.0,96.0,3,4.67
42351015,336847027,2020-02-17,Lujoso apartamento en Menéndez Pelayo,Pacífico,Retiro,Entire rental unit,Entire home/apt,1.0,119.0,1,0.0
42635921,334913445,2020-02-10,"Habitación tranquila, luminosa y muy limpia.",Pacífico,Retiro,Private room in rental unit,Private room,1.0,30.0,1,5.0
42855880,261529695,2019-05-13,Madrid Atocha Private Room Blue,Pacífico,Retiro,Private room in rental unit,Private room,1.0,44.0,126,4.59
43967466,69408701,2016-04-28,Habitación 2  Piso moderno próximo  Retiro&Atocha,Pacífico,Retiro,Private room in home,Private room,1.0,28.0,8,4.88
45253929,327878378,2020-01-15,The best terrace - Retiro district - Atocha & Park,Pacífico,Retiro,Entire rental unit,Entire home/apt,2.0,84.0,2,5.0
45467414,220103569,2018-10-11,ATOCHA RETIRO III- A ESTRENAR ¡!,Pacífico,Retiro,Entire rental unit,Entire home/apt,2.0,100.0,1,5.0
44803488,358569435,2020-07-26,Habitación doble/Al lado del Retiro y Atocha,Pacífico,Retiro,Private room in rental unit,Private room,1.0,55.0,22,5.0
44888087,358569435,2020-07-26,Habitación 2 camas/Al lado del Retiro y Atocha.,Pacífico,Retiro,Private room in rental unit,Private room,,45.0,26,4.88
44888273,358569435,2020-07-26,Habitación 3 camas/Al lado del Retiro y Atocha.,Pacífico,Retiro,Private room in rental unit,Private room,1.0,45.0,25,5.0
45864881,185244572,2018-04-19,Amplia habitación! ubicación genial cerca centro!,Pacífico,Retiro,Private room in rental unit,Private room,1.0,21.0,17,4.47
45923290,703945,2011-06-15,ATOCHA-ESTUDIO luminoso y renovado. Opción Parking,Pacífico,Retiro,Entire rental unit,Entire home/apt,1.0,29.0,12,5.0
47590224,291253690,2019-09-03,"Nice and calm apartment near Retiro, Madrid GRA",Pacífico,Retiro,Entire rental unit,Entire home/apt,3.0,101.0,59,4.53
47592445,373523442,2020-10-27,A4 Bonita habitación single,Pacífico,Retiro,Private room in rental unit,Private room,1.0,21.0,15,4.47
48636108,62749215,2016-03-13,Piso con terraza cerca del Retiro,Pacífico,Retiro,Entire rental unit,Entire home/apt,1.0,35.0,1,5.0
48714099,1714541,2012-02-07,CENTRAL AREA FREE USE KITCHEN A/CONDITIONING,Pacífico,Retiro,Private room in rental unit,Private room,,33.0,1,5.0
49286014,52530675,2015-12-28,PISO DE UN DORMITORIO EN PACIFICO!!,Pacífico,Retiro,Entire rental unit,Entire home/apt,1.0,80.0,17,4.76
49157014,151861190,2017-09-24,Piso Acogedor en Retiro & Atocha - 2 hab /2 rooms,Pacífico,Retiro,Entire rental unit,Entire home/apt,2.0,67.0,26,4.38
49270130,265772074,2019-06-02,"Habitación céntrica,acogedora y ambiente familiar.",Pacífico,Retiro,Private room in rental unit,Private room,1.0,25.0,4,4.75
49885873,83226982,2016-07-12,Retiro  exclusive room + private bathroom,Pacífico,Retiro,Private room in rental unit,Private room,1.0,46.0,17,4.65
50714976,89748024,2016-08-13,Private room with large Bed in a spacious flat,Pacífico,Retiro,Private room in rental unit,Private room,2.0,18.0,0,
50858850,402683004,2021-05-21,"RETIRO 2 DORMITORIOS, APARTAMENTO FUNCIONAL",Pacífico,Retiro,Entire rental unit,Entire home/apt,2.0,115.0,21,4.71
50767137,52530675,2015-12-28,PISO DE DOS DORMITORIOS EN PACIFICO!,Pacífico,Retiro,Entire rental unit,Entire home/apt,2.0,115.0,3,4.33
50278310,402683004,2021-05-21,RETIRO  FUNCIONAL Y CONFORTABLE,Pacífico,Retiro,Entire rental unit,Entire home/apt,1.0,80.0,4,5.0
50959757,156949737,2017-10-31,Precioso estudio a estrenar a 700 mts del retiro,Pacífico,Retiro,Entire rental unit,Entire home/apt,1.0,59.0,37,4.51
51384154,52530675,2015-12-28,COQUETO APARTAMENTO EN MADRID,Pacífico,Retiro,Entire rental unit,Entire home/apt,1.0,90.0,10,4.7
51425031,402045744,2021-05-17,Alquiler Habitación MADRID-ATOCHA SINGLEWoman Room,Pacífico,Retiro,Private room in casa particular,Private room,1.0,59.0,0,
52149730,83226982,2016-07-12,RETIRO CENTER#1,Pacífico,Retiro,Private room in rental unit,Private room,3.0,43.0,11,4.36
52221901,422303340,2021-09-09,Estupendo apartamento a 15 minutos del Retiro.,Pacífico,Retiro,Entire condo,Entire home/apt,1.0,68.0,63,4.71
51699199,206231387,2018-07-30,Apartamento en Madrid ( Zona Retiro),Pacífico,Retiro,Entire rental unit,Entire home/apt,1.0,90.0,60,4.67
52598621,83226982,2016-07-12,RETIRO CENTER #2,Pacífico,Retiro,Private room in rental unit,Private room,1.0,34.0,26,4.42
52717665,171940226,2018-02-06,A1-Coqueto estudio cerca de Atocha&Retiro,Pacífico,Retiro,Entire rental unit,Entire home/apt,,76.0,26,4.35
52718121,171940226,2018-02-06,B- Estudio acogedor y tranquilo Atocha&Retiro,Pacífico,Retiro,Entire rental unit,Entire home/apt,,76.0,37,4.24
52624573,402683004,2021-05-21,RETIRO SOLEADO Y FUNCIONAL,Pacífico,Retiro,Entire rental unit,Entire home/apt,1.0,84.0,6,4.5
53106911,264016615,2019-05-25,Sweet Home RETIRO - Center of Madrid,Pacífico,Retiro,Entire rental unit,Entire home/apt,2.0,90.0,43,4.63
53036839,429346502,2021-10-28,A room with a nice view next to Retiro,Pacífico,Retiro,Private room in rental unit,Private room,1.0,75.0,28,4.57
53397401,402683004,2021-05-21,"RETIRO, CÓMODO Y FUNCIONAL, UN DORMITORIO",Pacífico,Retiro,Entire rental unit,Entire home/apt,1.0,90.0,1,5.0
53528308,377605855,2020-11-30,Mit House Atocha Ii en Madrid,Pacífico,Retiro,Entire rental unit,Entire home/apt,2.0,192.0,18,4.72
53531206,291249770,2019-09-03,Habitación privada con cama doble en lindo piso.,Pacífico,Retiro,Private room in rental unit,Private room,1.0,25.0,3,5.0
53579151,88686640,2016-08-08,Habitación doble Retiro,Pacífico,Retiro,Private room in rental unit,Private room,1.0,120.0,12,4.92
54114826,179970185,2018-03-22,APARTAMENTO RETIRO,Pacífico,Retiro,Entire rental unit,Entire home/apt,2.0,124.0,31,4.94
53602217,7892796,2013-08-02,Habitación K para 1 en lindo piso cerca de atocha,Pacífico,Retiro,Private room in casa particular,Private room,3.0,37.0,48,4.71
545484845924141785,24495277,2014-12-04,Atocha: Habitación con baño privado y comodidad,Pacífico,Retiro,Private room in rental unit,Private room,1.0,50.0,36,4.86
549321113741876686,407997386,2021-06-19,Duplex dos dormitorios dos baños,Pacífico,Retiro,Entire rental unit,Entire home/apt,2.0,55.0,0,
547957372911652799,407997386,2021-06-19,Apartamento con terraza interior y balcón exterior,Pacífico,Retiro,Entire rental unit,Entire home/apt,1.0,63.0,1,5.0
557183804496953810,31284363,2015-04-15,Habitación. Madrid Centro -Atocha - Retiro,Pacífico,Retiro,Private room in rental unit,Private room,1.0,51.0,19,4.95
553552930122081104,34439173,2015-05-28,Maravilloso Loft al lado del Retiro,Pacífico,Retiro,Entire loft,Entire home/apt,1.0,99.0,37,4.81
554510664483047819,443474080,2022-02-03,Cómodo Céntrico y Nuevo! - Atocha Renfe,Pacífico,Retiro,Entire rental unit,Entire home/apt,2.0,115.0,26,4.5
569640925745316957,366261222,2020-09-06,Cómoda habitación,Pacífico,Retiro,Private room in rental unit,Private room,1.0,36.0,111,4.6
566734385210052747,78098549,2016-06-16,Acogedor apartamento con patio,Pacífico,Retiro,Entire rental unit,Entire home/apt,2.0,60.0,11,4.64
570003945555979941,57308487,2016-02-03,Newly refurbished flat near Atocha MEN,Pacífico,Retiro,Entire rental unit,Entire home/apt,1.0,104.0,46,4.85
577931994563070013,239550764,2019-01-28,Cozy apartment in the best location,Pacífico,Retiro,Entire rental unit,Entire home/apt,3.0,92.0,1,5.0
578701744740571912,152808547,2017-10-01,Piso céntrico en Atocha,Pacífico,Retiro,Entire rental unit,Entire home/apt,1.0,64.0,32,4.41
597490553409204678,38385772,2015-07-13,Acogedor apartamento cerca de Atocha,Pacífico,Retiro,Private room in rental unit,Private room,1.0,70.0,17,4.88
598989008739479487,1714541,2012-02-07,Gran hab. centro A/A uso libre de la cocina,Pacífico,Retiro,Private room in rental unit,Private room,1.0,39.0,1,5.0
600800641722957450,279732825,2019-07-27,Precioso apartamento alado del retiro,Pacífico,Retiro,Entire rental unit,Entire home/apt,1.0,60.0,1,1.0
594686088046972524,451763179,2022-03-29,APARTAMENTO  PACIFICO A,Pacífico,Retiro,Entire rental unit,Entire home/apt,2.0,104.0,14,4.64
596672758575152529,1714541,2012-02-07,Gran hab. centro A/A uso libre de la cocina,Pacífico,Retiro,Private room in rental unit,Private room,1.0,40.0,5,5.0
596882594152706219,69408701,2016-04-28,Piso entero: piso moderno próximo a Retiro&Atocha,Pacífico,Retiro,Entire rental unit,Entire home/apt,2.0,170.0,1,5.0
608978402011222536,210173951,2018-08-17,Habitación parque El Retiro,Pacífico,Retiro,Private room in rental unit,Private room,1.0,23.0,6,4.5
609434893635168801,232140060,2018-12-23,Habitación Privada Cerca del parque del Retiro,Pacífico,Retiro,Private room in rental unit,Private room,1.0,37.0,23,4.91
610069440801030944,455350568,2022-04-21,Amplia y luminosa habitación zona parque Retiro,Pacífico,Retiro,Private room in casa particular,Private room,1.0,30.0,10,4.7
621136087597354912,153528689,2017-10-06,Ático luxury dúplex con balcones.(Atocha y museos),Pacífico,Retiro,Entire vacation home,Entire home/apt,2.0,96.0,4,3.75
625776866127415472,31284363,2015-04-15,Apart amplio Madrid Centro-Atocha-Parque Retiro,Pacífico,Retiro,Entire rental unit,Entire home/apt,3.0,300.0,0,
622823928103728593,153528689,2017-10-06,Ático dúplex luxury centro Madrid.,Pacífico,Retiro,Entire vacation home,Entire home/apt,2.0,84.0,14,4.36
622891851581656622,62064298,2016-03-08,Apartamento en el centro de madrid,Pacífico,Retiro,Entire rental unit,Entire home/apt,2.0,90.0,2,5.0
627632799533536259,220103569,2018-10-11,Atocha Retiro IV,Pacífico,Retiro,Entire rental unit,Entire home/apt,2.0,150.0,7,5.0
618586619401230353,31284363,2015-04-15,"Habitación Individual Madrid Centro, Atocha-Retiro",Pacífico,Retiro,Private room in rental unit,Private room,1.0,42.0,16,4.88
630272948659013323,459882634,2022-05-19,"Bonita habitación, en piso céntrico en Madrid",Pacífico,Retiro,Private room in rental unit,Private room,1.0,90.0,2,5.0
630462696689551816,83226982,2016-07-12,SPACIOUS BEDROOM RETIRO,Pacífico,Retiro,Private room in rental unit,Private room,1.0,46.0,4,5.0
620894408527036220,153528689,2017-10-06,Precioso ático luxury gran terraza.,Pacífico,Retiro,Entire rental unit,Entire home/apt,,97.0,3,5.0
639724186630827821,1714541,2012-02-07,Central place,Pacífico,Retiro,Entire home,Entire home/apt,3.0,156.0,1,5.0
639738092349402578,1714541,2012-02-07,CENTRAL RETIRO LIBRE USO DE LA COCINA,Pacífico,Retiro,Private room in rental unit,Private room,1.0,40.0,56,4.64
639757391979631978,1714541,2012-02-07,CENTRAL CALM SAFE FREE USE KITCHEN,Pacífico,Retiro,Private room in rental unit,Private room,1.0,38.0,3,4.0
638987303807237264,1714541,2012-02-07,Piso tres habitaciones dobles  Central,Pacífico,Retiro,Entire rental unit,Entire home/apt,3.0,156.0,0,
643937293201684430,12027564,2014-02-07,Hermoso piso cerca de la estación de Atocha/Madrid,Pacífico,Retiro,Entire vacation home,Entire home/apt,2.0,175.0,26,4.88
644718330832389636,455046490,2022-04-19,CHIC APARTAMENTO EN URBANIZACIÓN PRIVADA EN RETIRO,Pacífico,Retiro,Entire condo,Entire home/apt,1.0,99.0,0,
649706776784854406,464356425,2022-06-15,CASA DE PAPEL,Pacífico,Retiro,Entire rental unit,Entire home/apt,5.0,305.0,41,4.78
641166030242230257,459500131,2022-05-17,"Apartment in Retiro, near the Atocha Station",Pacífico,Retiro,Entire rental unit,Entire home/apt,2.0,110.0,13,4.69
648232232907970446,97898375,2016-10-04,De El Retiro al cielo,Pacífico,Retiro,Entire condo,Entire home/apt,2.0,74.0,9,4.89
650744546663770171,464591293,2022-06-16,Preciosa habitación cerca del Retiro,Pacífico,Retiro,Private room in rental unit,Private room,1.0,30.0,50,4.66
654098969628616958,455350568,2022-04-21,Habitación privada zona Retiro,Pacífico,Retiro,Private room in rental unit,Private room,1.0,47.0,5,4.8
660963364263282287,220103569,2018-10-11,RETIRO - CONDE DE CASAL - magnífico apartamento,Pacífico,Retiro,Entire rental unit,Entire home/apt,2.0,250.0,11,5.0
661674440160674946,3091307,2012-07-29,Habitacion Centro de Madrid,Pacífico,Retiro,Private room in rental unit,Private room,1.0,55.0,1,5.0
661685360480649316,3091307,2012-07-29,Habitacion Centro de Madrid,Pacífico,Retiro,Private room in rental unit,Private room,1.0,45.0,4,4.25
664449572841325180,99018982,2016-10-10,High-capacity accommodation near Retiro,Pacífico,Retiro,Entire rental unit,Entire home/apt,4.0,170.0,5,4.2
665641165847241371,3091307,2012-07-29,Habitación Centro de Madrid,Pacífico,Retiro,Private room in rental unit,Private room,1.0,45.0,6,4.5
680520431867171950,87555377,2016-08-02,Cuarto disponible a 5 minutos de estación Atocha,Pacífico,Retiro,Private room in rental unit,Private room,3.0,46.0,35,4.8
682252680957580760,455350568,2022-04-21,Acogedora habitación en Retiro,Pacífico,Retiro,Private room in rental unit,Private room,1.0,25.0,3,5.0
674719360825420856,153528689,2017-10-06,ÁTICO LUXURY CENTRO TERRAZA,Pacífico,Retiro,Entire rental unit,Entire home/apt,,98.0,4,4.5
684458146387125087,471977881,2022-07-28,M012 Apartment in Cavanilles,Pacífico,Retiro,Entire condo,Entire home/apt,1.0,62.0,0,
689560611839146469,153330998,2017-10-05,Precioso Loft en la zona del Retiro en Madrid,Pacífico,Retiro,Entire loft,Entire home/apt,1.0,99.0,19,4.95
698970411358444010,173061641,2018-02-12,Preciosa hab. y baño privado a 10 min. de Atocha,Pacífico,Retiro,Private room in casa particular,Private room,1.0,54.0,27,4.89
702041604182918778,24474293,2014-12-04,Apartamento muy luminoso con terraza.,Pacífico,Retiro,Entire condo,Entire home/apt,2.0,91.0,0,
710624933402604161,280975205,2019-07-31,"Own Private Bathroom, Quiet, Clean, by Retiro Park",Pacífico,Retiro,Private room in rental unit,Private room,1.0,33.0,5,5.0
707015838418027815,18539360,2014-07-21,"En El Retiro, habitación bohemia chic",Pacífico,Retiro,Private room in casa particular,Private room,1.0,56.0,40,4.83
721403983527368934,264016615,2019-05-25,Apartamento Ideal Retiro - Centro de Madrid,Pacífico,Retiro,Entire rental unit,Entire home/apt,1.0,81.0,8,4.0
726034880377882134,15132401,2014-05-05,Quiet/Cozy Room near Atocha*Retiro*Center,Pacífico,Retiro,Private room in rental unit,Private room,1.0,46.0,7,4.86
729094951426619739,3091307,2012-07-29,Habitación Grande centro de Madrid,Pacífico,Retiro,Private room in rental unit,Private room,4.0,45.0,1,5.0
729307363701233759,333346324,2020-02-04,Acogedor y tranquilo apartamento  cerca del Retiro,Pacífico,Retiro,Entire rental unit,Entire home/apt,1.0,62.0,11,4.45
730147584395530127,482168726,2022-10-04,Ático acogedor zona Atocha-Retiro centro Madrid,Pacífico,Retiro,Entire rental unit,Entire home/apt,2.0,123.0,8,5.0
736724482628847698,130713227,2017-05-17,Precioso apartamento,Pacífico,Retiro,Entire rental unit,Entire home/apt,2.0,80.0,20,4.4
739555122238930709,429346502,2021-10-28,Una habitación cómoda y luminosa cerca del Retiro,Pacífico,Retiro,Private room in rental unit,Private room,1.0,70.0,4,4.5
749848047423042115,153528689,2017-10-06,Precioso apartamento en Madrid,Pacífico,Retiro,Entire rental unit,Entire home/apt,1.0,56.0,10,4.4
753844746483868418,464636547,2022-06-16,Cozy room near Atocha & Retiro,Pacífico,Retiro,Private room in rental unit,Private room,1.0,49.0,0,
755579155114411377,1714541,2012-02-07,Gran hab central A/A uso libre cocina,Pacífico,Retiro,Private room in rental unit,Private room,1.0,39.0,1,4.0
754859158382391618,486168327,2022-11-03,Beautiful room next to Atocha train & Retiro Park,Pacífico,Retiro,Private room in rental unit,Private room,1.0,76.0,19,5.0
754866527586530174,486168327,2022-11-03,Beautiful room next to Atocha train & Retiro Park,Pacífico,Retiro,Private room in rental unit,Private room,1.0,85.0,16,4.88
759844531657133121,2105590,2012-04-10,Modern 2 BD duplex in front of Atocha train station . Atocha II,Pacífico,Retiro,Entire rental unit,Entire home/apt,2.0,173.0,0,
757121753189021011,471977881,2022-07-28,M141 - Apartment in Ciudad de Barcelona,Pacífico,Retiro,Entire rental unit,Entire home/apt,1.0,59.0,0,
760634214997391770,9784188,2013-11-03,Precioso y muy luminoso apartamento en Madrid,Pacífico,Retiro,Entire rental unit,Entire home/apt,2.0,120.0,1,5.0
760910157696770289,25224020,2014-12-26,Private room retiro park,Pacífico,Retiro,Private room in rental unit,Private room,1.0,31.0,14,4.86
767317923140908323,70190053,2016-05-03,Luminoso y moderno apartamento,Pacífico,Retiro,Entire rental unit,Entire home/apt,2.0,137.0,14,4.93
765087124598754610,151115881,2017-09-18,Vive el Madrid más Autentico este piso del Retiro,Pacífico,Retiro,Entire rental unit,Entire home/apt,2.0,128.0,6,5.0
770090664661716950,429346502,2021-10-28,Habitación parque Retiro,Pacífico,Retiro,Private room in rental unit,Private room,1.0,40.0,4,4.75
771172357661574741,52530675,2015-12-28,Precioso apartamento en pacifico,Pacífico,Retiro,Entire rental unit,Entire home/apt,1.0,81.0,3,5.0
774694753106333636,490229498,2022-12-04,Piso en el centro de Madrid,Pacífico,Retiro,Entire rental unit,Entire home/apt,2.0,103.0,9,4.78
772334925273510242,31873268,2015-04-24,MiCasaEnRetiro,Pacífico,Retiro,Entire rental unit,Entire home/apt,1.0,71.0,7,5.0
772457900535390687,446760611,2022-02-25,Duplex 2 dormitorios,Pacífico,Retiro,Entire rental unit,Entire home/apt,2.0,90.0,6,4.0
775342443477553268,74116207,2016-05-26,Habitación cerca d Atocha/Centro,Pacífico,Retiro,Private room in rental unit,Private room,1.0,30.0,14,5.0
772944083339194383,122764548,2017-03-26,Habitación con Baño privado (en piso compartido),Pacífico,Retiro,Private room in rental unit,Private room,1.0,87.0,8,4.75
763132915153301245,452534931,2022-04-03,Habitación privada en el centro de Madrid.,Pacífico,Retiro,Private room in rental unit,Private room,4.0,28.0,14,4.57
